station_index,station_id,source_station_id,expver,resolution_arcmin,valid_time_shift_hours,file,name,river,country_code,lon,lat,model_lon,model_lat,model_row,model_col,distance_station_to_model_km,upstream_area_km2,model_upstream_area_km2,upstream_area_difference_pct,kge,correlation,rmse,matched_days,KGE,Correlation,RMSE_m3s,Matched_days,Obs_file
1212,station_001212,4464,glofas_v5,15,-24,stations/station_001212.json,Esponellà,Fluvià,Spain,2.79866,42.17684,2.825,42.175,,,2.18,803.9,779.7,-3.01,0.091,0.203,46.212,1780,0.091,0.203,46.212,1780,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1213,station_001213,4466,glofas_v5,15,-24,stations/station_001213.json,Ripoll Santa Maria,Ter,Spain,2.19428,42.17144,2.175,42.175,,,1.637,736.9,732.8,-0.56,0.485,0.519,16.134,1777,0.485,0.519,16.134,1777,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1214,station_001214,4471,glofas_v5,15,-24,stations/station_001214.json,Torroella de Montgrí,Ter,Spain,3.12537,42.03442,3.025,42.075,,,9.436,2948.5,2964.4,0.54,0.653,0.703,28.224,1776,0.653,0.703,28.224,1776,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1215,station_001215,4483,glofas_v5,15,-24,stations/station_001215.json,Tarragona,Francolí,Spain,1.23638,41.14807,1.225,41.175,,,3.142,822.0,906.4,10.27,0.395,0.459,2.962,1750,0.395,0.459,2.962,1750,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1216,station_001216,4522,glofas_v5,15,-24,stations/station_001216.json,Velemeric,Korana,Croatia,15.61106,45.41072,15.625,45.425,,,1.925,1486.0,1465.8,-1.36,0.689,0.694,28.58,1826,0.689,0.694,28.58,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1217,station_001217,4523,glofas_v5,15,-24,stations/station_001217.json,Glina,Glina,Croatia,16.08322,45.33628,16.075,45.375,,,4.353,1145.0,1157.1,1.06,0.607,0.637,21.902,828,0.607,0.637,21.902,828,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1218,station_001218,4525,glofas_v5,15,-24,stations/station_001218.json,Kupljenovo,Krapina,Croatia,15.81763,45.93461,15.825,45.925,,,1.211,1150.0,1161.0,0.96,0.585,0.617,11.767,1826,0.585,0.617,11.767,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1219,station_001219,4526,glofas_v5,15,-24,stations/station_001219.json,Cazma,Cesma,Croatia,16.59759,45.74909,16.575,45.725,,,3.201,2406.0,2351.3,-2.27,0.67,0.681,19.139,1826,0.67,0.681,19.139,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1220,station_001220,4527,glofas_v5,15,-24,stations/station_001220.json,Narta,Cesma,Croatia,16.82187,45.83887,16.875,45.825,,,4.396,880.8,799.6,-9.22,0.627,0.662,7.201,1777,0.627,0.662,7.201,1777,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1221,station_001221,4528,glofas_v5,15,-24,stations/station_001221.json,Veliko Vukovje,Ilova,Croatia,16.90817,45.46898,16.925,45.475,,,1.473,995.0,1040.0,4.52,0.717,0.72,7.839,1730,0.717,0.72,7.839,1730,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1222,station_001222,4530,glofas_v5,15,-24,stations/station_001222.json,Frkljevci,Orljava,Croatia,17.8122,45.268,17.825,45.275,,,1.269,,1305.4,,0.704,0.741,5.955,1826,0.704,0.741,5.955,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1223,station_001223,4532,glofas_v5,15,-24,stations/station_001223.json,Ludbreg,Bednja,Croatia,16.61961,46.24775,16.525,46.225,,,7.704,547.0,621.7,13.66,0.676,0.7,6.817,1826,0.676,0.7,6.817,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1224,station_001224,4538,glofas_v5,15,-24,stations/station_001224.json,Skradinski Buk Gornji,Krka,Croatia,15.96616,43.80219,15.925,43.825,,,4.164,2103.0,2029.1,-3.51,0.768,0.813,31.697,1825,0.768,0.813,31.697,1825,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1225,station_001225,5066,glofas_v5,15,-24,stations/station_001225.json,Nossen 1,Freiberger Mulde,Germany,13.26505,51.0675,13.275,51.075,,,1.086,586.0,587.2,0.2,0.633,0.657,4.386,1826,0.633,0.657,4.386,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1226,station_001226,5214,glofas_v5,15,-24,stations/station_001226.json,Banja Luka,Vrbas,Bosnia and Herzegovina,17.18852,44.76468,17.225,44.775,,,3.1,4588.0,4275.7,-6.81,0.65,0.704,45.53,1825,0.65,0.704,45.53,1825,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1227,station_001227,5219,glofas_v5,15,-24,stations/station_001227.json,Vrbanja,Vrbanja,Bosnia and Herzegovina,17.27277,44.74744,17.275,44.725,,,2.501,778.0,794.3,2.1,0.622,0.647,14.576,1802,0.622,0.647,14.576,1802,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1228,station_001228,5223,glofas_v5,15,-24,stations/station_001228.json,Martinrive,Ambleve,Belgium,5.63712,50.47889,5.625,50.475,,,0.961,1068.5,1167.4,9.26,0.666,0.716,16.718,1826,0.666,0.716,16.718,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1229,station_001229,5224,glofas_v5,15,-24,stations/station_001229.json,Membre Pont,Smois,Belgium,4.90201,49.86377,4.925,49.875,,,2.067,1226.0,1301.6,6.17,0.618,0.719,24.52,1826,0.618,0.719,24.52,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1230,station_001230,5225,glofas_v5,15,-24,stations/station_001230.json,Treignes,Viroin,Belgium,4.67597,50.08863,4.675,50.075,,,1.517,548.2,537.8,-1.9,0.622,0.701,8.903,1826,0.622,0.701,8.903,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1231,station_001231,5226,glofas_v5,15,-24,stations/station_001231.json,Gendron,Lesse,Belgium,4.96281,50.21133,4.975,50.225,,,1.75,1286.0,1333.5,3.69,0.631,0.69,19.132,1826,0.631,0.69,19.132,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1232,station_001232,5228,glofas_v5,15,-24,stations/station_001232.json,Tabreux,Ourthe,Belgium,5.53511,50.43797,5.575,50.425,,,3.172,1607.0,1568.6,-2.39,0.678,0.694,22.548,1826,0.678,0.694,22.548,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1233,station_001233,5230,glofas_v5,15,-24,stations/station_001233.json,Chaudfontaine Pisc,Vesdre,Belgium,5.65364,50.58946,5.625,50.575,,,2.583,683.0,689.5,0.95,0.648,0.675,10.66,1826,0.648,0.675,10.66,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1234,station_001234,5231,glofas_v5,15,-24,stations/station_001234.json,Solre Us,Haute sambre,Belgium,4.14118,50.30919,4.125,50.275,,,3.972,1188.5,1212.8,2.04,0.759,0.782,9.857,1825,0.759,0.782,9.857,1825,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1235,station_001235,5232,glofas_v5,15,-24,stations/station_001235.json,Lessines Us,Dendre,Belgium,3.83561,50.70503,3.825,50.675,,,3.422,515.5,571.0,10.77,0.785,0.794,2.349,1826,0.785,0.794,2.349,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1243,station_001243,5404,glofas_v5,15,-24,stations/station_001243.json,Umiat Ak,Colville,United States,-152.12,69.36,-152.125,69.375,,,1.679,35820.0,36093.2,0.76,0.562,0.754,500.608,1735,0.562,0.754,500.608,1735,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1252,station_001252,5416,glofas_v5,15,-24,stations/station_001252.json,Near The Mouth,Ellice,Canada,-104.1403,67.7083,-104.125,67.675,,,3.759,16900.0,16936.6,0.22,0.542,0.55,90.988,145,0.542,0.55,90.988,145,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1253,station_001253,5417,glofas_v5,15,-24,stations/station_001253.json,Near The Mouth,Old Crow,Canada,-139.6964,67.6344,-139.675,67.625,,,1.383,13900.0,13759.6,-1.01,0.709,0.821,81.607,731,0.709,0.821,81.607,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1257,station_001257,5422,glofas_v5,15,-24,stations/station_001257.json,Arctic Red River,Mackenzie,Canada,-133.7447,67.4583,-133.725,67.475,,,2.038,1660000.0,1673763.1,0.83,0.809,0.874,2447.538,731,0.809,0.874,2447.538,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1259,station_001259,5424,glofas_v5,15,-24,stations/station_001259.json,Near International Boundary Yt,Porcupine,Canada,-140.8938,67.4239,-140.875,67.425,,,0.812,59829.0,58968.1,-1.44,0.792,0.824,361.492,1071,0.792,0.824,361.492,1071,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1260,station_001260,5426,glofas_v5,15,-24,stations/station_001260.json,Above Fort Mcpherson,Peel,Canada,-134.8831,67.2489,-134.875,67.275,,,2.923,70600.0,70796.3,0.28,0.921,0.937,313.035,366,0.921,0.937,313.035,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1261,station_001261,5427,glofas_v5,15,-24,stations/station_001261.json,Above Copper Creek,Coppermine,Canada,-115.8869,67.2289,-115.875,67.225,,,0.671,46800.0,47363.9,1.2,0.839,0.918,88.298,366,0.839,0.918,88.298,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1264,station_001264,5430,glofas_v5,15,-24,stations/station_001264.json,Near Kiana Alas,Kobuk,United States,-160.1336,66.973,-160.125,66.975,,,0.435,24656.8,24634.9,-0.09,0.755,0.924,272.672,1521,0.755,0.924,272.672,1521,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1268,station_001268,5436,glofas_v5,15,-24,stations/station_001268.json,Above Hermann River,Back,Canada,-96.5111,66.0861,-96.475,66.075,,,2.043,93900.0,93735.8,-0.17,0.781,0.824,375.226,366,0.781,0.824,375.226,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1269,station_001269,5438,glofas_v5,15,-24,stations/station_001269.json,Above Canyon Creek,Peel,Canada,-136.0361,65.8944,-136.075,65.875,,,2.789,25700.0,25439.3,-1.01,0.885,0.905,77.828,684,0.885,0.905,77.828,684,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1270,station_001270,5439,glofas_v5,15,-24,stations/station_001270.json,Near Stevens Village Ak,Yukon,United States,-149.7203,65.8751,-149.725,65.875,,,0.214,508417.0,503006.8,-1.06,0.956,0.971,845.121,1753,0.956,0.971,845.121,1753,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1274,station_001274,5443,glofas_v5,15,-24,stations/station_001274.json,Outlet Of Clut Lake,Camsell,Canada,-117.7597,65.5978,-117.775,65.625,,,3.105,31100.0,32429.3,4.27,0.735,0.798,24.845,1097,0.735,0.798,24.845,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1276,station_001276,5446,glofas_v5,15,-24,stations/station_001276.json,Outlet Of Point Lake,Coppermine,Canada,-114.0081,65.4144,-113.975,65.375,,,4.641,19300.0,20068.1,3.98,0.728,0.79,50.997,366,0.728,0.79,50.997,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1277,station_001277,5447,glofas_v5,15,-24,stations/station_001277.json,Norman Wells,Mackenzie,Canada,-126.8442,65.2739,-126.825,65.275,,,0.901,1570000.0,1587220.8,1.1,0.844,0.947,2015.88,1097,0.844,0.947,2015.88,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1278,station_001278,5448,glofas_v5,15,-24,stations/station_001278.json,Below Cambrian Crek,Mountain,Canada,-128.5575,65.2289,-128.575,65.225,,,0.924,11100.0,11114.1,0.13,0.868,0.918,62.252,499,0.868,0.918,62.252,499,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1279,station_001279,5449,glofas_v5,15,-24,stations/station_001279.json,Below Beechy Lake,Back,Canada,-106.0858,65.1872,-105.975,65.175,,,5.346,19600.0,19570.9,-0.15,0.956,0.958,50.24,673,0.956,0.958,50.24,673,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1281,station_001281,5452,glofas_v5,15,-24,stations/station_001281.json,Near The Mouth,Baillie,Canada,-104.4906,65.0106,-104.525,65.075,,,7.341,14500.0,14529.1,0.2,-0.931,0.463,79.53,348,-0.931,0.463,79.53,348,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1283,station_001283,5454,glofas_v5,15,-24,stations/station_001283.json,Fairbanks Ak,Tanana,United States,-147.8413,64.7923,-147.875,64.775,,,2.5,,53288.6,,0.916,0.943,189.998,1826,0.916,0.943,189.998,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1284,station_001284,5456,glofas_v5,15,-24,stations/station_001284.json,Eagle Ak,Yukon,United States,-141.2001,64.7892,-141.175,64.825,,,4.154,293965.0,290037.0,-1.34,0.937,0.969,581.323,1760,0.937,0.969,581.323,1760,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1285,station_001285,5457,glofas_v5,15,-24,stations/station_001285.json,Below Outlet Of Schultz Lake,Thelon,Canada,-97.0536,64.7786,-96.975,64.775,,,3.746,152000.0,151728.5,-0.18,0.837,0.935,209.428,366,0.837,0.935,209.428,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1286,station_001286,5459,glofas_v5,15,-24,stations/station_001286.json,Above Lac Ste  Therese,Johnny Hoe,Canada,-121.7433,64.5675,-121.725,64.575,,,1.208,17300.0,14172.8,-18.08,0.83,0.902,32.735,263,0.83,0.902,32.735,263,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1287,station_001287,5460,glofas_v5,15,-24,stations/station_001287.json,Nenana Alas,Tanana,United States,-149.0941,64.5648,-149.075,64.575,,,1.455,66304.0,66317.1,0.02,0.939,0.954,198.304,1826,0.939,0.954,198.304,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1288,station_001288,5461,glofas_v5,15,-24,stations/station_001288.json,Above Beverly Lake,Thelon,Canada,-101.3622,64.5303,-101.375,64.525,,,0.85,65300.0,65709.9,0.63,0.896,0.907,272.68,256,0.896,0.907,272.68,256,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1290,station_001290,5464,glofas_v5,15,-24,stations/station_001290.json,Near Steele Creek Alas,Fortymile,United States,-141.4045,64.3089,-141.375,64.275,,,4.029,15229.2,15241.1,0.08,0.702,0.766,121.102,1748,0.702,0.766,121.102,1748,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1291,station_001291,5465,glofas_v5,15,-24,stations/station_001291.json,Outlet Of Marjorie Lake,Dubawnt,Canada,-99.5936,64.2636,-99.575,64.275,,,1.553,67300.0,67436.9,0.2,0.648,0.655,49.132,111,0.648,0.655,49.132,111,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1293,station_001293,5468,glofas_v5,15,-24,stations/station_001293.json,Below Ghost River,Snare,Canada,-115.4333,63.9742,-115.525,63.975,,,4.475,13300.0,12255.1,-7.86,0.673,0.782,28.947,1462,0.673,0.782,28.947,1462,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1295,station_001295,5470,glofas_v5,15,-24,stations/station_001295.json,Km 63 Above Mouth,Redstone,Canada,-125.2983,63.925,-125.325,63.925,,,1.305,15400.0,15484.3,0.55,0.86,0.89,79.796,169,0.86,0.89,79.796,169,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1297,station_001297,5473,glofas_v5,15,-24,stations/station_001297.json,Above Kazan Falls,Kazan,Canada,-95.8519,63.6525,-95.825,63.675,,,2.832,72300.0,68475.5,-5.29,0.779,0.886,147.918,366,0.779,0.886,147.918,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1301,station_001301,5477,glofas_v5,15,-24,stations/station_001301.json,At The Mouth,Stewart,Canada,-139.2489,63.2819,-139.275,63.275,,,1.514,51000.0,50930.3,-0.14,0.898,0.918,153.484,731,0.898,0.918,153.484,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1302,station_001302,5478,glofas_v5,15,-24,stations/station_001302.json,Below Outlet Of Lac La Martre,La Martre,Canada,-116.9739,63.1081,-116.975,63.125,,,1.88,13900.0,13923.7,0.17,0.224,0.372,12.613,1097,0.224,0.372,12.613,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1303,station_001303,5479,glofas_v5,15,-24,stations/station_001303.json,Outlet Of Artillery Lake,Lockhart,Canada,-108.4675,62.8947,-108.425,62.875,,,3.072,26600.0,26971.3,1.4,0.551,0.954,18.332,731,0.551,0.954,18.332,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1305,station_001305,5481,glofas_v5,15,-24,stations/station_001305.json,Pelly Crossing,Pelly,Canada,-136.5806,62.8297,-136.575,62.825,,,0.595,49000.0,49545.4,1.11,0.86,0.908,121.332,731,0.86,0.908,121.332,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1306,station_001306,5482,glofas_v5,15,-24,stations/station_001306.json,Gold Creek Ak,Susitna,United States,-149.6934,62.7673,-149.675,62.775,,,1.269,15954.0,15856.9,-0.61,0.817,0.937,124.089,1556,0.817,0.937,124.089,1556,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1307,station_001307,5483,glofas_v5,15,-24,stations/station_001307.json,Inlet To Prosperous Lake,Yellowknife,Canada,-114.2633,62.6708,-114.275,62.675,,,0.758,11300.0,10956.0,-3.04,-0.087,0.083,23.356,1826,-0.087,0.083,23.356,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1308,station_001308,5484,glofas_v5,15,-24,stations/station_001308.json,Above Metahdali Creek,Willowlake,Canada,-122.9,62.6506,-122.875,62.675,,,2.998,20200.0,21436.0,6.12,0.764,0.77,69.268,731,0.764,0.77,69.268,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1311,station_001311,5488,glofas_v5,15,-24,stations/station_001311.json,Below Vangorda Creek,Pelly,Canada,-133.3778,62.2222,-133.375,62.225,,,0.343,22100.0,22209.9,0.5,0.866,0.899,66.332,731,0.866,0.899,66.332,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1312,station_001312,5489,glofas_v5,15,-24,stations/station_001312.json,Sunshine Ak,Susitna,United States,-150.1772,62.1778,-150.175,62.175,,,0.332,28749.0,28652.4,-0.34,0.648,0.833,501.989,446,0.648,0.833,501.989,446,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1315,station_001315,5492,glofas_v5,15,-24,stations/station_001315.json,Pilot Station Ak,Yukon,United States,-162.8829,61.9337,-162.875,61.925,,,1.052,831390.0,825035.5,-0.76,0.902,0.972,1500.128,1826,0.902,0.972,1500.128,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1316,station_001316,5493,glofas_v5,15,-24,stations/station_001316.json,Crooked Creek Alas,Kuskokwim,United States,-158.1032,61.8704,-158.075,61.875,,,1.564,80549.0,80604.0,0.07,0.897,0.906,448.243,1527,0.897,0.906,448.243,1527,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1317,station_001317,5494,glofas_v5,15,-24,stations/station_001317.json,Fort Simpson,Mackenzie,Canada,-121.3569,61.8686,-121.325,61.875,,,1.817,1270000.0,1299130.0,2.29,0.71,0.934,2272.093,1461,0.71,0.934,2272.093,1461,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1319,station_001319,5496,glofas_v5,15,-24,stations/station_001319.json,Near The Mouth,Liard,Canada,-121.2236,61.7472,-121.225,61.775,,,3.092,275000.0,274397.6,-0.22,0.886,0.934,1008.569,1462,0.886,0.934,1008.569,1462,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1320,station_001320,5497,glofas_v5,15,-24,stations/station_001320.json,Above Virginia Falls,South Nahanni,Canada,-125.7953,61.6358,-125.775,61.625,,,1.61,14600.0,14570.5,-0.2,0.918,0.952,63.463,570,0.918,0.952,63.463,570,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1326,station_001326,5504,glofas_v5,15,-24,stations/station_001326.json,Outlet Of Ennadai Lake,Kazan,Canada,-100.9739,61.2536,-100.975,61.275,,,2.38,21400.0,21023.7,-1.76,0.561,0.899,33.751,366,0.561,0.899,33.751,366,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1329,station_001329,5507,glofas_v5,15,-24,stations/station_001329.json,Outlet Of Kakisa Lake,Kakisa,Canada,-117.4217,60.9403,-117.375,60.925,,,3.043,15600.0,15577.1,-0.15,0.877,0.906,20.294,731,0.877,0.906,20.294,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1331,station_001331,5510,glofas_v5,15,-24,stations/station_001331.json,Near Hay River,Hay,Canada,-115.8578,60.7431,-115.875,60.725,,,2.219,52300.0,50708.5,-3.04,0.822,0.882,96.189,1462,0.822,0.882,96.189,1462,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1334,station_001334,5513,glofas_v5,15,-24,stations/station_001334.json,Million Dollar Bridge Near Cordova Ak,Copper,United States,-144.7467,60.6711,-144.725,60.675,,,1.259,62678.0,63549.0,1.39,0.75,0.913,969.794,1559,0.75,0.913,969.794,1559,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1338,station_001338,5517,glofas_v5,15,-24,stations/station_001338.json,Near Watson Lake,Frances,Canada,-129.1189,60.4739,-129.175,60.525,,,6.459,12800.0,12911.0,0.87,0.79,0.906,53.992,731,0.79,0.906,53.992,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1339,station_001339,5518,glofas_v5,15,-24,stations/station_001339.json,Fort Liard,Liard,Canada,-123.4792,60.2431,-123.475,60.225,,,2.026,222000.0,218895.9,-1.4,0.891,0.892,955.149,1462,0.891,0.892,955.149,1462,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1340,station_001340,5519,glofas_v5,15,-24,stations/station_001340.json,Above Bates River,Alsek,Canada,-137.9742,60.1192,-137.975,60.125,,,0.646,16200.0,14623.0,-9.73,0.35,0.91,287.085,731,0.35,0.91,287.085,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1341,station_001341,5520,glofas_v5,15,-24,stations/station_001341.json,Upper Crossing,Liard,Canada,-128.9,60.05,-128.875,60.025,,,3.107,33400.0,32632.7,-2.3,0.94,0.95,74.076,731,0.94,0.95,74.076,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1342,station_001342,5521,glofas_v5,15,-24,stations/station_001342.json,Fitzgerald Alberta,Slave,Canada,-111.5833,59.8722,-111.575,59.875,,,0.558,606000.0,606237.4,0.04,0.842,0.887,701.364,1416,0.842,0.887,701.364,1416,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1348,station_001348,5528,glofas_v5,15,-24,stations/station_001348.json,Lower Crossing,Liard,Canada,-126.0972,59.4125,-126.075,59.425,,,1.873,104000.0,104211.3,0.2,0.939,0.942,252.84,731,0.939,0.942,252.84,731,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1351,station_001351,5531,glofas_v5,15,-24,stations/station_001351.json,Near Meander River,Hay,Canada,-117.6342,59.1494,-117.625,59.175,,,2.894,36900.0,36434.5,-1.26,0.653,0.787,90.011,980,0.653,0.787,90.011,980,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1352,station_001352,5532,glofas_v5,15,-24,stations/station_001352.json,Outlet Of Black Lake,Fond Du Lac,Canada,-105.5389,59.1472,-105.575,59.225,,,8.892,50700.0,50263.1,-0.86,0.774,0.827,99.271,1097,0.774,0.827,99.271,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1353,station_001353,5533,glofas_v5,15,-24,stations/station_001353.json,Peace Point Alberta,Peace,Canada,-112.4264,59.1139,-112.475,59.125,,,3.036,293000.0,299687.7,2.28,0.852,0.867,700.175,1097,0.852,0.867,700.175,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1355,station_001355,5535,glofas_v5,15,-24,stations/station_001355.json,Below Great Island,Seal,Canada,-96.2753,58.8917,-96.275,58.875,,,1.857,48100.0,48411.1,0.65,0.889,0.927,153.361,1097,0.889,0.927,153.361,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1358,station_001358,5538,glofas_v5,15,-24,stations/station_001358.json,Near Fort Nelson,Muskwa,Canada,-122.6592,58.7883,-122.625,58.825,,,4.531,20300.0,20368.7,0.34,0.814,0.853,176.913,1097,0.814,0.853,176.913,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1362,station_001362,5542,glofas_v5,15,-24,stations/station_001362.json,Near High Level,Chinchaga,Canada,-118.3333,58.5967,-118.325,58.625,,,3.183,10400.0,10378.9,-0.2,0.619,0.663,49.849,1461,0.619,0.663,49.849,1461,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1363,station_001363,5543,glofas_v5,15,-24,stations/station_001363.json,Near Juneau Ak,Taku,United States,-133.7,58.54,-133.675,58.525,,,2.211,17094.0,17143.0,0.29,0.845,0.901,193.527,1723,0.845,0.901,193.527,1723,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1365,station_001365,5546,glofas_v5,15,-24,stations/station_001365.json,Fort Vermilion,Peace,Canada,-116.03,58.38,-116.025,58.375,,,0.628,223000.0,227596.0,2.06,0.791,0.82,739.972,1097,0.791,0.82,739.972,1097,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1368,station_001368,5549,glofas_v5,15,-24,stations/station_001368.json,Embarras Airport,Athabasca,Canada,-111.39,58.2,-111.475,58.225,,,5.702,155000.0,154788.5,-0.14,0.88,0.895,322.206,1458,0.88,0.895,322.206,1458,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1371,station_001371,5554,glofas_v5,15,-24,stations/station_001371.json,Telegraph Creek,Stikine,Canada,-131.1544,57.9008,-131.125,57.925,,,3.203,29300.0,29084.5,-0.74,0.955,0.956,139.659,1462,0.955,0.956,139.659,1462,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
