station_index,station_id,source_station_id,expver,resolution_arcmin,valid_time_shift_hours,file,name,river,country_code,lon,lat,model_lon,model_lat,model_row,model_col,distance_station_to_model_km,upstream_area_km2,model_upstream_area_km2,upstream_area_difference_pct,kge,correlation,rmse,matched_days,KGE,Correlation,RMSE_m3s,Matched_days,Obs_file
1577,station_001577,1691,iyp3,15,-24,stations/station_001577.json,Tzin - Arava Road,Zin,Israel,35.29952,30.94732,35.125,30.875,236,860,18.49,1276.0,1681.0,31.74,-2.806,0.201,0.737,1826,-2.806,0.201,0.737,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1578,station_001578,1692,iyp3,15,-24,stations/station_001578.json,Neqarot - Arava Road,Nekarot,Israel,35.20821,30.64802,34.875,30.625,237,859,31.982,955.0,926.9,-2.94,-2.097,-0.001,1.464,1826,-2.097,-0.001,1.464,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1579,station_001579,1693,iyp3,15,-24,stations/station_001579.json,Paran - The Bottleneck,Paran,Israel,34.97558,30.32515,34.875,30.375,238,859,11.13,3372.0,3357.0,-0.44,-0.381,0.161,6.76,1826,-0.381,0.161,6.76,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1580,station_001580,1694,iyp3,15,-24,stations/station_001580.json,Hiyon - 40 Road,Hiyon,Israel,35.00476,30.19756,34.875,30.125,239,859,14.857,754.0,799.4,6.02,-0.249,0.317,1.062,1826,-0.249,0.317,1.062,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1582,station_001582,1696,iyp3,15,-24,stations/station_001582.json,Mursko Sredisce,Mur,Croatia,16.44356,46.51467,16.375,46.625,173,785,13.341,10891.0,10958.0,0.62,-0.189,0.474,138.699,1826,-0.189,0.474,138.699,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1583,station_001583,1697,iyp3,15,-24,stations/station_001583.json,Gorican,Mur,Croatia,16.693,46.41956,16.625,46.375,174,786,7.193,13148.0,16747.6,27.38,-2.572,0.54,362.65,1826,-2.572,0.54,362.65,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1584,station_001584,1698,iyp3,15,-24,stations/station_001584.json,Metlika,Kupa,Slovenia,15.32294,45.63482,15.375,45.625,177,781,4.193,1966.3,2156.8,9.69,0.165,0.452,80.988,1826,0.165,0.452,80.988,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1586,station_001586,1700,iyp3,15,-24,stations/station_001586.json,Rozl'oty,Desna,Ukraine,33.17042,51.69984,33.125,51.625,153,852,8.892,36300.0,37502.2,3.31,0.575,0.789,86.001,1826,0.575,0.789,86.001,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1588,station_001588,1702,iyp3,15,-24,stations/station_001588.json,Chernihiv,Desna,Ukraine,31.30857,51.47628,31.375,51.375,154,845,12.167,81400.0,81078.0,-0.4,0.668,0.82,122.803,1826,0.668,0.82,122.803,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1589,station_001589,1703,iyp3,15,-24,stations/station_001589.json,Litky,Desna,Ukraine,30.7248,50.699,30.625,50.875,156,842,20.79,88500.0,88276.7,-0.25,0.472,0.759,133.63,1826,0.472,0.759,133.63,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1590,station_001590,1704,iyp3,15,-24,stations/station_001590.json,Snovs'k,Snov,Ukraine,31.92808,51.8373,31.875,51.875,152,847,5.555,7140.0,7809.1,9.37,0.443,0.597,21.866,1826,0.443,0.597,21.866,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1591,station_001591,1705,iyp3,15,-24,stations/station_001591.json,Mutyn,Seym,Ukraine,33.48129,51.41438,33.375,51.375,154,853,8.577,25600.0,26041.0,1.72,0.485,0.569,44.165,1826,0.485,0.569,44.165,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1592,station_001592,1706,iyp3,15,-24,stations/station_001592.json,Nedanchychi,Dnieper,Ukraine,30.5872,51.50007,30.625,51.375,154,842,14.152,103000.0,104330.5,1.29,0.74,0.819,218.229,1826,0.74,0.819,218.229,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1593,station_001593,1707,iyp3,15,-24,stations/station_001593.json,Reni,Danube,Ukraine,28.26116,45.45917,28.375,45.375,178,833,12.905,811000.0,783780.6,-3.36,0.723,0.73,1774.991,1826,0.723,0.73,1774.991,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1594,station_001594,1708,iyp3,15,-24,stations/station_001594.json,Izmayil,Danube,Ukraine,28.83223,45.32793,28.875,45.375,178,835,6.21,813000.0,790562.9,-2.76,0.302,0.744,1952.391,1551,0.302,0.744,1952.391,1551,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1596,station_001596,1710,iyp3,15,-24,stations/station_001596.json,Chuhuyiv,Seversky Donets,Ukraine,36.71211,49.83328,36.875,49.875,160,867,12.565,10300.0,10040.9,-2.52,-0.016,0.317,21.078,1458,-0.016,0.317,21.078,1458,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1597,station_001597,1711,iyp3,15,-24,stations/station_001597.json,Lysychans'k,Seversky Donets,Ukraine,38.44041,48.92293,38.375,48.875,164,873,7.16,52400.0,52312.6,-0.17,0.469,0.652,43.713,1611,0.469,0.652,43.713,1611,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1598,station_001598,1712,iyp3,15,-24,stations/station_001598.json,Kup'yans'k,Oskol / Oskil,Ukraine,37.61716,49.7131,37.625,49.625,161,870,9.813,12700.0,13645.7,7.45,-0.463,0.602,22.015,1094,-0.463,0.602,22.015,1094,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1599,station_001599,1713,iyp3,15,-24,stations/station_001599.json,Novoselivka,Aidar,Ukraine,38.89133,49.26544,38.875,49.375,162,875,12.24,6370.0,6343.2,-0.42,0.094,0.181,17.703,1095,0.094,0.181,17.703,1095,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1600,station_001600,1714,iyp3,15,-24,stations/station_001600.json,Ivankiv,Teteriv,Ukraine,29.90812,50.93118,29.875,50.875,156,839,6.665,12400.0,12735.1,2.7,0.441,0.488,17.279,1826,0.441,0.488,17.279,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1601,station_001601,1715,iyp3,15,-24,stations/station_001601.json,Ukrayinka,Irsha,Ukraine,29.3547,50.75462,29.125,50.875,156,836,20.967,2840.0,2166.3,-23.72,-0.027,0.224,7.24,1460,-0.027,0.224,7.24,1460,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1602,station_001602,1716,iyp3,15,-24,stations/station_001602.json,K-Shevchenkivs'kyy,Ros,Ukraine,31.29378,49.41042,31.375,49.375,162,845,7.076,10300.0,10576.2,2.68,-0.295,0.317,13.842,1826,-0.295,0.317,13.842,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1603,station_001603,1717,iyp3,15,-24,stations/station_001603.json,Lubny,Sula,Ukraine,33.01336,50.00708,32.875,49.875,160,851,17.713,14200.0,15498.6,9.15,0.262,0.743,16.905,1459,0.262,0.743,16.905,1459,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1604,station_001604,1718,iyp3,15,-24,stations/station_001604.json,Sumy,Psel,Ukraine,34.80327,50.9059,34.875,50.875,156,859,6.093,7770.0,8488.8,9.25,0.115,0.206,22.655,1826,0.115,0.206,22.655,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1605,station_001605,1719,iyp3,15,-24,stations/station_001605.json,Hadyach,Psel,Ukraine,34.0086,50.36332,34.125,50.375,158,856,8.357,11300.0,11246.3,-0.48,0.426,0.465,24.218,1459,0.426,0.465,24.218,1459,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1606,station_001606,1720,iyp3,15,-24,stations/station_001606.json,Zapsillya,Psel,Ukraine,33.57345,49.21124,33.625,49.375,162,854,18.589,21800.0,21509.6,-1.33,0.649,0.685,20.468,1826,0.649,0.685,20.468,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1608,station_001608,1722,iyp3,15,-24,stations/station_001608.json,Kobelyaky,Vorskla,Ukraine,34.2104,49.14386,34.125,49.125,163,856,6.558,13500.0,14472.2,7.2,0.316,0.553,21.756,1826,0.316,0.553,21.756,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1609,station_001609,1723,iyp3,15,-24,stations/station_001609.json,Tsarychanka,Oril,Ukraine,34.50015,48.94479,34.625,48.875,164,858,11.978,9100.0,9377.0,3.04,0.438,0.466,7.793,1826,0.438,0.466,7.793,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1610,station_001610,1724,iyp3,15,-24,stations/station_001610.json,Kocherizhky,Samara,Ukraine,35.65998,48.65944,35.625,48.625,165,862,4.612,19800.0,20171.6,1.88,-0.449,0.108,13.246,1826,-0.449,0.108,13.246,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1611,station_001611,1725,iyp3,15,-24,stations/station_001611.json,Kryvyy Rih,Inhulets,Ukraine,33.33715,47.89731,33.375,47.875,168,853,3.758,8600.0,8455.1,-1.68,0.281,0.395,5.128,1094,0.281,0.395,5.128,1094,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1612,station_001612,1726,iyp3,15,-24,stations/station_001612.json,Mariupol,Khalchyk,Ukraine,37.54083,47.12348,37.375,47.375,170,869,30.641,12500.0,1261.1,-89.91,-0.203,0.257,1.633,1090,-0.203,0.257,1.633,1090,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1613,station_001613,1727,iyp3,15,-24,stations/station_001613.json,Lelitka,Southern Bug,Ukraine,27.89887,49.55439,27.875,49.625,161,831,8.038,4000.0,4380.9,9.52,-0.268,0.318,5.536,1826,-0.268,0.318,5.536,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1614,station_001614,1728,iyp3,15,-24,stations/station_001614.json,Martin Brod uzv.,Una,Bosnia and Herzegovina,16.14133,44.48007,15.875,44.375,182,783,24.161,,555.6,,0.125,0.261,24.997,1371,0.125,0.261,24.997,1371,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1615,station_001615,1729,iyp3,15,-24,stations/station_001615.json,Kulen Vakuf,Una,Bosnia and Herzegovina,16.08889,44.5625,16.125,44.375,182,784,21.045,1562.0,1203.4,-22.96,-0.001,0.231,51.53,1662,-0.001,0.231,51.53,1662,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1616,station_001616,1730,iyp3,15,-24,stations/station_001616.json,Ripač,Una,Bosnia and Herzegovina,15.94833,44.77222,15.875,44.875,180,783,12.809,,2229.7,,0.097,0.292,70.593,1693,0.097,0.292,70.593,1693,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1617,station_001617,1731,iyp3,15,-24,stations/station_001617.json,Kralje,Una,Bosnia and Herzegovina,15.84583,44.83444,15.875,44.875,180,783,5.062,3639.0,2229.7,-38.73,0.006,0.306,86.21,1680,0.006,0.306,86.21,1680,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1618,station_001618,1732,iyp3,15,-24,stations/station_001618.json,Bosanska Krupa,Una,Bosnia and Herzegovina,16.15306,44.88472,16.125,44.875,180,784,2.461,3865.0,3567.0,-7.71,0.171,0.308,91.023,1673,0.171,0.308,91.023,1673,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1619,station_001619,1733,iyp3,15,-24,stations/station_001619.json,Vrhpolje,Sana,Bosnia and Herzegovina,16.73663,44.68954,16.875,44.625,181,787,13.088,,1017.4,,-0.005,0.299,39.721,1483,-0.005,0.299,39.721,1483,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1620,station_001620,1734,iyp3,15,-24,stations/station_001620.json,Sanski Most,Sana,Bosnia and Herzegovina,16.66611,44.76639,16.625,44.625,181,786,16.054,2008.0,1456.8,-27.45,-0.056,0.238,58.337,1674,-0.056,0.238,58.337,1674,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1621,station_001621,1735,iyp3,15,-24,stations/station_001621.json,Gornji Vakuf,Vrbas,Bosnia and Herzegovina,17.58417,43.94028,17.375,43.875,184,789,18.262,208.0,226.0,8.65,-0.872,0.15,7.814,1547,-0.872,0.15,7.814,1547,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1622,station_001622,1736,iyp3,15,-24,stations/station_001622.json,Kozluk,Vrbas,Bosnia and Herzegovina,17.27361,44.34,17.375,44.375,182,789,8.951,3161.0,2216.7,-29.87,0.021,0.11,51.55,1674,0.021,0.11,51.55,1674,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1623,station_001623,1737,iyp3,15,-24,stations/station_001623.json,Raspotočje,Bosna,Bosnia and Herzegovina,17.92694,44.18972,17.875,44.125,183,791,8.304,4053.0,4317.2,6.52,0.241,0.253,76.216,1525,0.241,0.253,76.216,1525,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1624,station_001624,1738,iyp3,15,-24,stations/station_001624.json,Zavidoviči n/B,Bosna,Bosnia and Herzegovina,18.14345,44.44029,18.125,44.375,182,792,7.406,4939.0,6603.3,33.7,0.211,0.315,85.976,668,0.211,0.315,85.976,668,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1625,station_001625,1739,iyp3,15,-24,stations/station_001625.json,Maglaj,Bosna,Bosnia and Herzegovina,18.09972,44.56528,18.125,44.375,182,792,21.253,6540.0,6603.3,0.97,-0.182,0.104,353.276,1671,-0.182,0.104,353.276,1671,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1626,station_001626,1740,iyp3,15,-24,stations/station_001626.json,Merdani,Lasva,Bosnia and Herzegovina,17.9125,44.13472,17.625,44.125,183,790,22.971,950.0,620.5,-34.68,0.175,0.256,11.79,494,0.175,0.256,11.79,494,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1627,station_001627,1741,iyp3,15,-24,stations/station_001627.json,Zavidoviči n/K,Krivaja,Bosnia and Herzegovina,18.16278,44.43611,18.375,44.375,182,793,18.176,1387.0,1352.1,-2.52,0.25,0.314,22.904,1193,0.25,0.314,22.904,1193,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1628,station_001628,1742,iyp3,15,-24,stations/station_001628.json,Kaloševič,Usora,Bosnia and Herzegovina,17.90428,44.64655,17.875,44.625,181,791,3.333,633.0,844.2,33.36,-0.076,0.126,23.211,1694,-0.076,0.126,23.211,1694,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1629,station_001629,1743,iyp3,15,-24,stations/station_001629.json,Karanovac,Spreca,Bosnia and Herzegovina,18.27361,44.69611,18.375,44.625,181,793,11.262,1828.0,1840.8,0.7,0.348,0.438,17.817,1652,0.348,0.438,17.817,1652,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1630,station_001630,1744,iyp3,15,-24,stations/station_001630.json,Goražde,Drina,Bosnia and Herzegovina,18.97333,43.66667,18.875,43.625,185,795,9.169,5876.0,6031.5,2.65,0.253,0.444,146.379,1584,0.253,0.444,146.379,1584,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1631,station_001631,1745,iyp3,15,-24,stations/station_001631.json,Grebnice,Sava,Bosnia and Herzegovina,18.53472,45.04333,18.625,45.125,179,794,11.52,,59079.5,,0.031,0.701,948.692,109,0.031,0.701,948.692,109,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1632,station_001632,1746,iyp3,15,-24,stations/station_001632.json,Mostar,Neretva,Bosnia and Herzegovina,17.81028,43.34806,17.875,43.375,186,791,6.029,3085.0,3464.3,12.29,0.296,0.455,141.941,1629,0.296,0.455,141.941,1629,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1634,station_001634,1748,iyp3,15,-24,stations/station_001634.json,Humac,Trebizat,Bosnia and Herzegovina,17.52278,43.18361,17.375,43.375,186,789,24.414,907.0,1103.5,21.66,-0.514,0.292,68.467,1673,-0.514,0.292,68.467,1673,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1681,station_001681,1795,iyp3,15,-24,stations/station_001681.json,KOPICE,Eastern Neisse,Poland,17.47917,50.64583,17.375,50.625,157,789,7.703,3774.2,3992.9,5.79,0.297,0.307,24.764,1826,0.297,0.307,24.764,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1683,station_001683,1797,iyp3,15,-24,stations/station_001683.json,GUBIN,Lusatian Neisse,Poland,14.70694,51.97194,14.625,51.875,152,778,12.156,4087.2,4075.1,-0.3,0.405,0.563,13.123,1826,0.405,0.563,13.123,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1684,station_001684,1798,iyp3,15,-24,stations/station_001684.json,BABINO,Narew,Poland,22.9425,53.15417,22.875,52.875,148,811,31.369,4240.5,4057.2,-4.32,0.597,0.658,10.581,838,0.597,0.658,10.581,838,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1685,station_001685,1799,iyp3,15,-24,stations/station_001685.json,ŻAGAŃ,Bobr,Poland,15.31583,51.61806,15.375,51.625,153,781,4.157,4255.0,5260.4,23.63,0.492,0.574,17.144,1826,0.492,0.574,17.144,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1686,station_001686,1800,iyp3,15,-24,stations/station_001686.json,NOWY SĄCZ,Dunajec,Poland,20.68722,49.62722,20.625,49.625,161,802,4.488,4337.3,4803.9,10.76,0.196,0.293,61.441,1826,0.196,0.293,61.441,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1687,station_001687,1801,iyp3,15,-24,stations/station_001687.json,OSOWIEC,Biebrza,Poland,22.63889,53.48306,22.625,53.375,146,810,12.051,4369.2,6229.2,42.57,0.166,0.687,18.398,1797,0.166,0.687,18.398,1797,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1688,station_001688,1802,iyp3,15,-24,stations/station_001688.json,SMUKAŁA,Brda,Poland,17.96306,53.18806,17.875,53.125,147,791,9.146,4455.2,4552.0,2.17,0.033,0.52,15.942,1826,0.033,0.52,15.942,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1690,station_001690,1804,iyp3,15,-24,stations/station_001690.json,CHAŁUPKI,Oder,Poland,18.32889,49.92278,18.375,49.875,160,793,6.256,4663.7,5907.6,26.67,0.26,0.326,44.719,1826,0.26,0.326,44.719,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1691,station_001691,1805,iyp3,15,-24,stations/station_001691.json,ELGISZEWO,Drweca,Poland,18.92806,53.06083,18.875,53.125,147,795,7.967,5019.5,5445.9,8.49,0.187,0.664,14.67,1826,0.187,0.664,14.67,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1692,station_001692,1806,iyp3,15,-24,stations/station_001692.json,CZCHÓW,Dunajec,Poland,20.68194,49.81639,20.625,49.875,160,802,7.69,5317.2,5387.2,1.32,0.192,0.318,71.718,1826,0.192,0.318,71.718,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1693,station_001693,1807,iyp3,15,-24,stations/station_001693.json,BURZENIN,Warta,Poland,18.83861,51.45833,18.875,51.375,154,795,9.603,5430.5,5442.6,0.22,0.19,0.393,14.405,1826,0.19,0.393,14.405,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1694,station_001694,1808,iyp3,15,-24,stations/station_001694.json,LAS,Vistula,Poland,19.3825,50.03556,19.375,50.125,159,797,9.96,5526.6,6798.9,23.02,0.205,0.263,79.215,419,0.205,0.263,79.215,419,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1695,station_001695,1809,iyp3,15,-24,stations/station_001695.json,NOWOGRÓD BOBRZAŃSKI,Bobr,Poland,15.23778,51.79861,15.375,51.875,152,781,12.69,5581.1,5562.8,-0.33,0.533,0.578,17.417,1826,0.533,0.578,17.417,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1696,station_001696,1810,iyp3,15,-24,stations/station_001696.json,ZGŁOBICE,Dunajec,Poland,20.87889,49.975,20.875,49.875,160,803,11.123,5647.4,5669.0,0.38,0.183,0.334,75.892,1826,0.183,0.334,75.892,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1697,station_001697,1811,iyp3,15,-24,stations/station_001697.json,BIAŁOŚLIWIE,Noteć,Poland,17.12472,53.07361,17.125,53.125,147,788,5.714,5726.6,6007.4,4.9,0.074,0.291,6.97,1431,0.074,0.291,6.97,1431,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1698,station_001698,1812,iyp3,15,-24,stations/station_001698.json,OLZA,Oder,Poland,18.32639,49.95139,18.375,49.875,160,793,9.18,5829.9,5907.6,1.33,0.138,0.315,57.497,1826,0.138,0.315,57.497,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1700,station_001700,1814,iyp3,15,-24,stations/station_001700.json,KRZYŻANOWICE,Oder,Poland,18.28806,49.99444,18.375,49.875,160,793,14.667,5874.8,5907.6,0.56,0.12,0.308,58.96,1826,0.12,0.308,58.96,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1701,station_001701,1815,iyp3,15,-24,stations/station_001701.json,SPAŁA,Pilica,Poland,20.13306,51.535,20.125,51.625,153,800,10.023,5969.7,6267.0,4.98,0.16,0.488,16.174,1812,0.16,0.488,16.174,1812,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1702,station_001702,1816,iyp3,15,-24,stations/station_001702.json,UJŚCIE 1,Noteć,Poland,16.73028,53.05472,16.875,53.125,147,787,12.429,6307.5,6246.4,-0.97,0.385,0.598,10.234,1826,0.385,0.598,10.234,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1703,station_001703,1817,iyp3,15,-24,stations/station_001703.json,LUBARTÓW,Wieprz,Poland,22.64361,51.49806,22.625,51.625,153,810,14.174,6389.9,6504.9,1.8,-0.379,0.563,12.958,1826,-0.379,0.563,12.958,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1704,station_001704,1818,iyp3,15,-24,stations/station_001704.json,NOWE MIASTO,Pilica,Poland,20.57333,51.60917,20.375,51.625,153,801,13.806,6716.7,6696.9,-0.29,0.238,0.52,17.455,1826,0.238,0.52,17.455,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1705,station_001705,1819,iyp3,15,-24,stations/station_001705.json,CZERNICHÓW PROM,Vistula,Poland,19.66306,49.98139,19.625,49.875,160,798,12.14,7054.6,7122.4,0.96,0.146,0.309,68.618,1826,0.146,0.309,68.618,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1706,station_001706,1820,iyp3,15,-24,stations/station_001706.json,ŻUKÓW,Bzura,Poland,20.26889,52.26194,20.125,52.125,151,800,18.112,7071.8,7052.6,-0.27,-0.179,0.199,24.644,1826,-0.179,0.199,24.644,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1707,station_001707,1821,iyp3,15,-24,stations/station_001707.json,KRYŁÓW,Western Bug,Poland,24.0625,50.67722,24.125,50.625,157,816,7.289,7152.8,7463.5,4.34,0.579,0.597,19.061,1810,0.579,0.597,19.061,1810,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1708,station_001708,1822,iyp3,15,-24,stations/station_001708.json,KRAKÓW-BIELANY,Vistula,Poland,19.84333,50.04028,19.875,50.125,159,799,9.688,7633.9,8312.4,8.89,-0.215,0.007,295.31,60,-0.215,0.007,295.31,60,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1709,station_001709,1823,iyp3,15,-24,stations/station_001709.json,LEŻACHÓW,San,Poland,22.60333,50.14028,22.625,50.125,159,810,2.296,8348.1,12283.1,47.14,0.505,0.551,55.606,1808,0.505,0.551,55.606,1808,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1710,station_001710,1824,iyp3,15,-24,stations/station_001710.json,BIAŁOBRZEGI,Pilica,Poland,20.95139,51.65778,20.875,51.625,153,803,6.409,8664.6,8878.5,2.47,0.181,0.474,22.863,1826,0.181,0.474,22.863,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1711,station_001711,1825,iyp3,15,-24,stations/station_001711.json,SIEROSŁAWICE,Vistula,Poland,20.45667,50.13194,20.375,50.125,159,801,5.873,8961.2,11695.5,30.51,0.259,0.343,84.553,1826,0.259,0.343,84.553,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1712,station_001712,1826,iyp3,15,-24,stations/station_001712.json,STRZYŻÓW,Western Bug,Poland,24.03583,50.83944,24.125,50.875,156,816,7.403,8991.3,10597.3,17.86,0.404,0.631,23.868,1826,0.404,0.631,23.868,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1714,station_001714,1828,iyp3,15,-24,stations/station_001714.json,UNIEJÓW,Warta,Poland,18.78194,51.97806,18.875,51.875,152,795,13.117,9183.4,9018.2,-1.8,0.076,0.235,26.425,1826,0.076,0.235,26.425,1826,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1715,station_001715,1829,iyp3,15,-24,stations/station_001715.json,KRAPKOWICE,Oder,Poland,17.96889,50.47778,17.875,50.375,158,791,13.223,10715.7,10969.5,2.37,-0.467,0.497,3839.618,3,-0.467,0.497,3839.618,3,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1717,station_001717,1831,iyp3,15,-24,stations/station_001717.json,KOŁO,Warta,Poland,18.63528,52.19583,18.625,52.125,151,794,7.907,12001.7,12441.5,3.66,0.108,0.278,31.773,1821,0.108,0.278,31.773,1821,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
1718,station_001718,1832,iyp3,15,-24,stations/station_001718.json,JAGODNIKI,Vistula,Poland,20.68194,50.20056,20.375,50.125,159,801,23.423,12052.4,11695.5,-2.96,0.27,0.333,98.113,1521,0.27,0.333,98.113,1521,/perm/pad/flood_cases/Stations/Qobs_24_1980-2025_withcaravan.zarr
